Level	Rule Name	Subject	Property	Value
ERROR	multiple_labels	Stearic Acid [ncit]	rdfs:label	Stearic Acid [ncit]@en
ERROR	multiple_labels	Stearic Acid [ncit]	rdfs:label	Stearinsäure [dik]@de
ERROR	multiple_labels	PALMERA B 1802-CG [dik]	rdfs:label	PALMERA B 1802-CG [dik]@de
ERROR	multiple_labels	PALMERA B 1802-CG [dik]	rdfs:label	PALMERA B 1802-CG [dik]@en
ERROR	multiple_labels	Beschleuniger [dik]	rdfs:label	Accelerator [dik]@en
ERROR	multiple_labels	Beschleuniger [dik]	rdfs:label	Beschleuniger [dik]@de
ERROR	multiple_labels	Primärbeschleuniger [dik]	rdfs:label	Primary Accelerator [dik]@en
ERROR	multiple_labels	Primärbeschleuniger [dik]	rdfs:label	Primärbeschleuniger [dik]@de
ERROR	multiple_labels	Zweitbeschleuniger [dik]	rdfs:label	Secondary Accelerator [dik]@en
ERROR	multiple_labels	Zweitbeschleuniger [dik]	rdfs:label	Zweitbeschleuniger [dik]@de
ERROR	multiple_labels	Thiazole [dik]	rdfs:label	Thiazol [dik]@de
ERROR	multiple_labels	Thiazole [dik]	rdfs:label	Thiazole [dik]@en
ERROR	multiple_labels	di(benzothiazol-2-yl)disulfide [dik]	rdfs:label	Di(benzothiazol-2-yl)disulfid [dik]@de
ERROR	multiple_labels	di(benzothiazol-2-yl)disulfide [dik]	rdfs:label	di(benzothiazol-2-yl)disulfide [dik]@en
ERROR	multiple_labels	Di(benzothiazol-2-yl)disulfid [chebi]	rdfs:label	Di(benzothiazol-2-yl)disulfid [chebi]@de
ERROR	multiple_labels	Di(benzothiazol-2-yl)disulfid [chebi]	rdfs:label	di(benzothiazol-2-yl)disulfide [chebi]@en
ERROR	multiple_labels	Vulkacit MBTS [dik]	rdfs:label	Vulkacit MBTS [dik]@de
ERROR	multiple_labels	Vulkacit MBTS [dik]	rdfs:label	Vulkacit MBTS [dik]@en
ERROR	multiple_labels	Thiuram [dik]	rdfs:label	Thiuram [dik]@de
ERROR	multiple_labels	Thiuram [dik]	rdfs:label	Thiuram [dik]@en
ERROR	multiple_labels	Tetrabenzylthiuramdisulfid [dik]	rdfs:label	Tetrabenzylthiuramdisulfid [dik]@de
ERROR	multiple_labels	Tetrabenzylthiuramdisulfid [dik]	rdfs:label	Tetrabenzylthiuramdisulfide [dik]@en
ERROR	multiple_labels	Luvomaxx TbzTD [dik]	rdfs:label	Luvomaxx TbzTD [dik]@de
ERROR	multiple_labels	Luvomaxx TbzTD [dik]	rdfs:label	Luvomaxx TbzTD [dik]@en
ERROR	multiple_labels	Dithiocarbamat [dik]	rdfs:label	Dithiocarbamat [dik]@de
ERROR	multiple_labels	Dithiocarbamat [dik]	rdfs:label	dithiocarbamate [dik]@en
ERROR	multiple_labels	dithiocarbamate [chebi]	rdfs:label	Dithiocarbamat [chebi]@de
ERROR	multiple_labels	dithiocarbamate [chebi]	rdfs:label	dithiocarbamate [chebi]@en
ERROR	multiple_labels	Zinc Dibenzyldithiocarbamate [dik]	rdfs:label	Zinc Dibenzyldithiocarbamate [dik]@en
ERROR	multiple_labels	Zinc Dibenzyldithiocarbamate [dik]	rdfs:label	Zink-Dibenzyldithiocarbamat [dik]@de
ERROR	multiple_labels	Rhenogran ‎ZBDC 80‎ [dik]	rdfs:label	Rhenogran ‎ZBDC 80‎ [dik]@de
ERROR	multiple_labels	Rhenogran ‎ZBDC 80‎ [dik]	rdfs:label	Rhenogran ‎ZBDC 80‎ [dik]@en
ERROR	multiple_labels	Vulkanisationsmittel [dik]	rdfs:label	Vulcanizing Agent [dik]@en
ERROR	multiple_labels	Vulkanisationsmittel [dik]	rdfs:label	Vulkanisationsmittel [dik]@de
ERROR	multiple_labels	Vulcanizing System [dik]	rdfs:label	Vulcanizing System [dik]@en
ERROR	multiple_labels	Vulcanizing System [dik]	rdfs:label	Vulkanisationssystem [dik]@de
ERROR	multiple_labels	Vernetzungsgeschwindigkeit [dik]	rdfs:label	Cure Rate [dik]@en
ERROR	multiple_labels	Vernetzungsgeschwindigkeit [dik]	rdfs:label	Vernetzungsgeschwindigkeit [dik]@de
ERROR	multiple_labels	Retarder [dik]	rdfs:label	Retarder [dik]@en
ERROR	multiple_labels	Retarder [dik]	rdfs:label	Verzögerer [dik]@de
ERROR	multiple_labels	Schwefel [dik]	rdfs:label	Schwefel [dik]@de
ERROR	multiple_labels	Schwefel [dik]	rdfs:label	Sulfur [dik]@en
ERROR	multiple_labels	PHR [dik]	rdfs:label	PHR [dik]@de
ERROR	multiple_labels	PHR [dik]	rdfs:label	PHR [dik]@en
ERROR	multiple_labels	Rezeptur [dik]	rdfs:label	Formulation [dik]@en
ERROR	multiple_labels	Rezeptur [dik]	rdfs:label	Rezeptur [dik]@de
ERROR	multiple_labels	Compounding Ingredient [dik]	rdfs:label	Compounding Ingredient [dik]@en
ERROR	multiple_labels	Compounding Ingredient [dik]	rdfs:label	Mischungsbestandteil‎ [dik]@de
ERROR	multiple_labels	Mischung [dik]	rdfs:label	Compound [dik]@en
ERROR	multiple_labels	Mischung [dik]	rdfs:label	Mischung [dik]@de
ERROR	multiple_labels	Safety Data Sheet [dik]	rdfs:label	Safety Data Sheet [dik]@en
ERROR	multiple_labels	Safety Data Sheet [dik]	rdfs:label	Sicherheitsdatenblatt [dik]@de
ERROR	multiple_labels	Product Data Sheet [dik]	rdfs:label	Product Data Sheet [dik]@en
ERROR	multiple_labels	Product Data Sheet [dik]	rdfs:label	Produktdatenblatt [dik]@de
ERROR	multiple_labels	Walzwerk [dik]	rdfs:label	Mill [dik]@en
ERROR	multiple_labels	Walzwerk [dik]	rdfs:label	Walzwerk [dik]@de
ERROR	multiple_labels	Walze [dik]	rdfs:label	Roll [dik]@en
ERROR	multiple_labels	Walze [dik]	rdfs:label	Walze [dik]@de
ERROR	multiple_labels	Festwalze [dik]	rdfs:label	Festwalze [dik]@de
ERROR	multiple_labels	Festwalze [dik]	rdfs:label	Fixed Roll [dik]@en
ERROR	multiple_labels	Stellwalze [dik]	rdfs:label	Setting Roll [dik]@en
ERROR	multiple_labels	Stellwalze [dik]	rdfs:label	Stellwalze [dik]@de
ERROR	multiple_labels	Rotational Frequency [dik]	rdfs:label	Drehzahl [dik]@de
ERROR	multiple_labels	Rotational Frequency [dik]	rdfs:label	Rotational Frequency [dik]@en
ERROR	multiple_labels	Drehzahleinheit [dik]	rdfs:label	Drehzahleinheit [dik]@de
ERROR	multiple_labels	Drehzahleinheit [dik]	rdfs:label	Rotational Frequency Unit [dik]@en
ERROR	multiple_labels	Rotational Frequency Unit [uo]	rdfs:label	Drehzahleinheit [ou]@de
ERROR	multiple_labels	Rotational Frequency Unit [uo]	rdfs:label	Rotational Frequency Unit [uo]@en
ERROR	multiple_labels	Frequenzeinheit [dik]	rdfs:label	Frequency Unit [dik]@en
ERROR	multiple_labels	Frequenzeinheit [dik]	rdfs:label	Frequenzeinheit [dik]@de
ERROR	multiple_labels	Frequenzeinheit [uo]	rdfs:label	Frequency Unit [uo]@en
ERROR	multiple_labels	Frequenzeinheit [uo]	rdfs:label	Frequenzeinheit [uo]@de
ERROR	multiple_labels	Frequenzeinheit [ncit]	rdfs:label	Frequency Unit [ncit]@en
ERROR	multiple_labels	Frequenzeinheit [ncit]	rdfs:label	Frequenzeinheit [ncit]@de
ERROR	multiple_labels	Turns per Second [dik]	rdfs:label	Turns per Second [dik]@en
ERROR	multiple_labels	Turns per Second [dik]	rdfs:label	Umdrehungen pro Sekunde [dik]@de
ERROR	multiple_labels	Turns per Second [uo]	rdfs:label	Turns per Second [uo]@en
ERROR	multiple_labels	Turns per Second [uo]	rdfs:label	Umdrehungen pro Sekunde [uo]@de
ERROR	multiple_labels	Turns per Minute [dik]	rdfs:label	Turns per Minute [dik]@en
ERROR	multiple_labels	Turns per Minute [dik]	rdfs:label	Umdrehungen pro Minute [dik]@de
ERROR	multiple_labels	Fixed Roll Speed [dik]	rdfs:label	Festwalzen-Drehzahl [dik]@de
ERROR	multiple_labels	Fixed Roll Speed [dik]	rdfs:label	Fixed Roll Speed [dik]@en
ERROR	multiple_labels	Setting Roll Speed [dik]	rdfs:label	Setting Roll Speed [dik]@en
ERROR	multiple_labels	Setting Roll Speed [dik]	rdfs:label	Stellwalzen-Drehzahl [dik]@de
ERROR	multiple_labels	Temperatur [dik]	rdfs:label	Temperatur [dik]@de
ERROR	multiple_labels	Temperatur [dik]	rdfs:label	Temperature [dik]@en
ERROR	multiple_labels	Temperature [ncit]	rdfs:label	Temperatur [ncit]@de
ERROR	multiple_labels	Temperature [ncit]	rdfs:label	Temperature [ncit]@en
ERROR	multiple_labels	Temperature [pato]	rdfs:label	Temperatur [pato]@de
ERROR	multiple_labels	Temperature [pato]	rdfs:label	Temperature [pato]@en
ERROR	multiple_labels	Temperature [om]	rdfs:label	Temperatur [om]@de
ERROR	multiple_labels	Temperature [om]	rdfs:label	Temperature [om]@en
ERROR	multiple_labels	Temperatur [efo]	rdfs:label	Temperatur [efo]@de
ERROR	multiple_labels	Temperatur [efo]	rdfs:label	Temperature [efo]@en
ERROR	multiple_labels	Temperature Unit [dik]	rdfs:label	Temperature Unit [dik]@en
ERROR	multiple_labels	Temperature Unit [dik]	rdfs:label	Temperatureinheit [dik]@de
ERROR	multiple_labels	Temperatureinheit [uo]	rdfs:label	Temperature Unit [uo]@en
ERROR	multiple_labels	Temperatureinheit [uo]	rdfs:label	Temperatureinheit [uo]@de
ERROR	multiple_labels	Temperature Unit [ncit]	rdfs:label	Temperature Unit [ncit]@en
ERROR	multiple_labels	Temperature Unit [ncit]	rdfs:label	Temperatureinheit [ncit]@de
ERROR	multiple_labels	Temperatursteuergerät [dik]	rdfs:label	Temperature Control Unit [dik]@en
ERROR	multiple_labels	Temperatursteuergerät [dik]	rdfs:label	Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Festwalzen-Temperatursteuergerät [dik]	rdfs:label	Festwalzen-Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Festwalzen-Temperatursteuergerät [dik]	rdfs:label	Fixed Roll Temperature Control Unit [dik]@en
ERROR	multiple_labels	Setting Roll Temperature Control Unit [dik]	rdfs:label	Setting Roll Temperature Control Unit [dik]@en
ERROR	multiple_labels	Setting Roll Temperature Control Unit [dik]	rdfs:label	Stellwalzen-Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Festwalzen-Temperatur [dik]	rdfs:label	Festwalzen-Temperatur [dik]@de
ERROR	multiple_labels	Festwalzen-Temperatur [dik]	rdfs:label	Fixed Roll Temperature [dik]@en
ERROR	multiple_labels	Stellwalzen-Temperatur [dik]	rdfs:label	Setting Roll Temperature [dik]@en
ERROR	multiple_labels	Stellwalzen-Temperatur [dik]	rdfs:label	Stellwalzen-Temperatur [dik]@de
ERROR	multiple_labels	NIP [dik]	rdfs:label	NIP [dik]@en
ERROR	multiple_labels	NIP [dik]	rdfs:label	Walzenspalt [dik]@de
ERROR	multiple_labels	Sheeting [dik]	rdfs:label	Auswalzen [dik]@de
ERROR	multiple_labels	Sheeting [dik]	rdfs:label	Sheeting [dik]@en
ERROR	multiple_labels	Dispersion [dik]	rdfs:label	Dispergierung [dik]@de
ERROR	multiple_labels	Dispersion [dik]	rdfs:label	Dispersion [dik]@en
ERROR	multiple_labels	Mastikation [dik]	rdfs:label	Mastication [dik]@en
ERROR	multiple_labels	Mastikation [dik]	rdfs:label	Mastikation [dik]@de
ERROR	multiple_labels	Mastikation [ncit]	rdfs:label	Mastication [ncit]@en
ERROR	multiple_labels	Mastikation [ncit]	rdfs:label	Mastikation [ncit]@de
ERROR	multiple_labels	Mastication [hp]	rdfs:label	Mastication [hp]@en
ERROR	multiple_labels	Mastication [hp]	rdfs:label	Mastikation [hp]@de
ERROR	multiple_labels	Verarbeitbarkeit [dik]	rdfs:label	Processability [dik]@en
ERROR	multiple_labels	Verarbeitbarkeit [dik]	rdfs:label	Verarbeitbarkeit [dik]@de
ERROR	multiple_labels	Mischer [dik]	rdfs:label	Mischer [dik]@de
ERROR	multiple_labels	Mischer [dik]	rdfs:label	Mixer Device [dik]@en
ERROR	multiple_labels	Mixer Device [ncit]	rdfs:label	Mischer [ncit]@de
ERROR	multiple_labels	Mixer Device [ncit]	rdfs:label	Mixer Device [ncit]@en
ERROR	multiple_labels	Mechanical Mixer [dik]	rdfs:label	Mechanical Mixer [dik]@en
ERROR	multiple_labels	Mechanical Mixer [dik]	rdfs:label	Mechanischer Mischer [dik]@de
ERROR	multiple_labels	Mechanical Mixer [ncit]	rdfs:label	Mechanical Mixer [ncit]@en
ERROR	multiple_labels	Mechanical Mixer [ncit]	rdfs:label	Mechanischer Mischer [ncit]@de
ERROR	multiple_labels	Internal Mixer [dik]	rdfs:label	Innenmischer [dik]@de
ERROR	multiple_labels	Internal Mixer [dik]	rdfs:label	Internal Mixer [dik]@en
ERROR	multiple_labels	Rotor [dik]	rdfs:label	Rotor [dik]@de
ERROR	multiple_labels	Rotor [dik]	rdfs:label	Rotor [dik]@en
ERROR	multiple_labels	Mixing Chamber [dik]	rdfs:label	Mischkammer [dik]@de
ERROR	multiple_labels	Mixing Chamber [dik]	rdfs:label	Mixing Chamber [dik]@en
ERROR	multiple_labels	Klappsattel [dik]	rdfs:label	Drop Door [dik]@en
ERROR	multiple_labels	Klappsattel [dik]	rdfs:label	Klappsattel [dik]@de
ERROR	multiple_labels	Stamp [dik]	rdfs:label	Stamp [dik]@en
ERROR	multiple_labels	Stamp [dik]	rdfs:label	Stempel [dik]@de
ERROR	multiple_labels	Rotor-Drehzahl [dik]	rdfs:label	Rotor Speed [dik]@en
ERROR	multiple_labels	Rotor-Drehzahl [dik]	rdfs:label	Rotor-Drehzahl [dik]@de
ERROR	multiple_labels	Rotor-Temperatursteuergerät [dik]	rdfs:label	Rotor Temperature Control Unit [dik]@en
ERROR	multiple_labels	Rotor-Temperatursteuergerät [dik]	rdfs:label	Rotor-Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Rotor-Temperatur [dik]	rdfs:label	Rotor Temperature [dik]@en
ERROR	multiple_labels	Rotor-Temperatur [dik]	rdfs:label	Rotor-Temperatur [dik]@de
ERROR	multiple_labels	Mischkammer-Temperatursteuergerät [dik]	rdfs:label	Mischkammer-Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Mischkammer-Temperatursteuergerät [dik]	rdfs:label	Mixing Chamber Temperature Control Unit [dik]@en
ERROR	multiple_labels	Mischkammer-Temperatur [dik]	rdfs:label	Mischkammer-Temperatur [dik]@de
ERROR	multiple_labels	Mischkammer-Temperatur [dik]	rdfs:label	Mixing Chamber Temperature [dik]@en
ERROR	multiple_labels	Drop Door Temperature Control Unit [dik]	rdfs:label	Drop Door Temperature Control Unit [dik]@en
ERROR	multiple_labels	Drop Door Temperature Control Unit [dik]	rdfs:label	Klappsattel-Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Klappsattel-Temperatur [dik]	rdfs:label	Drop Door Temperature [dik]@en
ERROR	multiple_labels	Klappsattel-Temperatur [dik]	rdfs:label	Klappsattel-Temperatur [dik]@de
ERROR	multiple_labels	Stamp Temperature Control Unit [dik]	rdfs:label	Stamp Temperature Control Unit [dik]@en
ERROR	multiple_labels	Stamp Temperature Control Unit [dik]	rdfs:label	Stempel-Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Stamp Temperature [dik]	rdfs:label	Stamp Temperature [dik]@en
ERROR	multiple_labels	Stamp Temperature [dik]	rdfs:label	Stempel-Temperatur [dik]@de
ERROR	multiple_labels	Drehmoment [dik]	rdfs:label	Drehmoment [dik]@de
ERROR	multiple_labels	Drehmoment [dik]	rdfs:label	Torque [dik]@en
ERROR	multiple_labels	Drehmoment [om]	rdfs:label	Drehmoment [om]@de
ERROR	multiple_labels	Drehmoment [om]	rdfs:label	Torque [om]@en
ERROR	multiple_labels	Torque Unit [dik]	rdfs:label	Drehmoment Einheit [dik]@de
ERROR	multiple_labels	Torque Unit [dik]	rdfs:label	Torque Unit [dik]@en
ERROR	multiple_labels	Newtonmeter [dik]	rdfs:label	Newtonmeter [dik]@de
ERROR	multiple_labels	Newtonmeter [dik]	rdfs:label	Newtonmeter [dik]@en
ERROR	multiple_labels	Rotor Torque [dik]	rdfs:label	Rotor Torque [dik]@en
ERROR	multiple_labels	Rotor Torque [dik]	rdfs:label	Rotor-Drehmoment [dik]@de
ERROR	multiple_labels	Massetemperatur [dik]	rdfs:label	Mass Temperature [dik]@en
ERROR	multiple_labels	Massetemperatur [dik]	rdfs:label	Massetemperatur [dik]@de
ERROR	multiple_labels	Länge [dik]	rdfs:label	Length [dik]@en
ERROR	multiple_labels	Länge [dik]	rdfs:label	Länge [dik]@de
ERROR	multiple_labels	Length [ncit]	rdfs:label	Length [ncit]@en
ERROR	multiple_labels	Length [ncit]	rdfs:label	Länge [ncit]@de
ERROR	multiple_labels	Länge [pato]	rdfs:label	Length [pato]@en
ERROR	multiple_labels	Länge [pato]	rdfs:label	Länge [pato]@de
ERROR	multiple_labels	Länge [om]	rdfs:label	Length [om]@en
ERROR	multiple_labels	Länge [om]	rdfs:label	Länge [om]@de
ERROR	multiple_labels	Length [ms]	rdfs:label	Length [ms]@en
ERROR	multiple_labels	Length [ms]	rdfs:label	Länge [ms]@de
ERROR	multiple_labels	Length Unit [dik]	rdfs:label	Length Unit [dik]@en
ERROR	multiple_labels	Length Unit [dik]	rdfs:label	Längen Einheit [dik]@de
ERROR	multiple_labels	Längen Einheit [uo]	rdfs:label	Length Unit [uo]@en
ERROR	multiple_labels	Längen Einheit [uo]	rdfs:label	Längen Einheit [uo]@de
ERROR	multiple_labels	Längen Einheit [ncit]	rdfs:label	Length Unit [ncit]@en
ERROR	multiple_labels	Längen Einheit [ncit]	rdfs:label	Längen Einheit [ncit]@de
ERROR	multiple_labels	millimeter [dik]	rdfs:label	millimeter [dik]@de
ERROR	multiple_labels	millimeter [dik]	rdfs:label	millimeter [dik]@en
ERROR	multiple_labels	millimeter [ncit]	rdfs:label	millimeter [ncit]@de
ERROR	multiple_labels	millimeter [ncit]	rdfs:label	millimeter [ncit]@en
ERROR	multiple_labels	millimeter [uo]	rdfs:label	millimeter [uo]@de
ERROR	multiple_labels	millimeter [uo]	rdfs:label	millimeter [uo]@en
ERROR	multiple_labels	Stamp Distance [dik]	rdfs:label	Stamp Distance [dik]@en
ERROR	multiple_labels	Stamp Distance [dik]	rdfs:label	Stempelweg [dik]@de
ERROR	multiple_labels	Addition Sequence [dik]	rdfs:label	Addition Sequence [dik]@en
ERROR	multiple_labels	Addition Sequence [dik]	rdfs:label	Zugabereihenfolge [dik]@de
ERROR	multiple_labels	Zugabezeitpunkt [dik]	rdfs:label	Time of Addition [dik]@en
ERROR	multiple_labels	Zugabezeitpunkt [dik]	rdfs:label	Zugabezeitpunkt [dik]@de
ERROR	multiple_labels	Leistung [dik]	rdfs:label	Leistung [dik]@de
ERROR	multiple_labels	Leistung [dik]	rdfs:label	Power [dik]@en
ERROR	multiple_labels	Power [pato]	rdfs:label	Leistung [pato]@de
ERROR	multiple_labels	Power [pato]	rdfs:label	Power [pato]@en
ERROR	multiple_labels	Leistung [om]	rdfs:label	Leistung [om]@de
ERROR	multiple_labels	Leistung [om]	rdfs:label	Power [om]@en
ERROR	multiple_labels	Elektrische Leistung [dik]	rdfs:label	Electrical Power [dik]@en
ERROR	multiple_labels	Elektrische Leistung [dik]	rdfs:label	Elektrische Leistung [dik]@de
ERROR	multiple_labels	Mixing Time [dik]	rdfs:label	Mischzeit [dik]@de
ERROR	multiple_labels	Mixing Time [dik]	rdfs:label	Mixing Time [dik]@en
ERROR	multiple_labels	Füllgrad [dik]	rdfs:label	Filling Ratio [dik]@en
ERROR	multiple_labels	Füllgrad [dik]	rdfs:label	Füllgrad [dik]@de
ERROR	multiple_labels	Number of Mixing Stages [dik]	rdfs:label	Mischstufenanzahl [dik]@de
ERROR	multiple_labels	Number of Mixing Stages [dik]	rdfs:label	Number of Mixing Stages [dik]@en
ERROR	multiple_labels	Batch [dik]	rdfs:label	Batch [dik]@en
ERROR	multiple_labels	Batch [dik]	rdfs:label	Charge [dik]@de
ERROR	multiple_labels	Charge [ncit]	rdfs:label	Batch [ncit]@en
ERROR	multiple_labels	Charge [ncit]	rdfs:label	Charge [ncit]@de
ERROR	multiple_labels	Extruder [dik]	rdfs:label	Extruder [dik]@de
ERROR	multiple_labels	Extruder [dik]	rdfs:label	Extruder [dik]@en
ERROR	multiple_labels	Einschneckenextruder [dik]	rdfs:label	Einschneckenextruder [dik]@de
ERROR	multiple_labels	Einschneckenextruder [dik]	rdfs:label	Single Screw Extruder [dik]@en
ERROR	multiple_labels	Pin Extruder [dik]	rdfs:label	Pin Extruder [dik]@en
ERROR	multiple_labels	Pin Extruder [dik]	rdfs:label	Stiftextruder [dik]@de
ERROR	multiple_labels	Pin [dik]	rdfs:label	Pin [dik]@en
ERROR	multiple_labels	Pin [dik]	rdfs:label	Stift [dik]@de
ERROR	multiple_labels	Screw [dik]	rdfs:label	Schnecke [dik]@de
ERROR	multiple_labels	Screw [dik]	rdfs:label	Screw [dik]@en
ERROR	multiple_labels	Schablone [dik]	rdfs:label	Die [dik]@en
ERROR	multiple_labels	Schablone [dik]	rdfs:label	Schablone [dik]@de
ERROR	multiple_labels	Extrudate [dik]	rdfs:label	Extrudat [dik]@de
ERROR	multiple_labels	Extrudate [dik]	rdfs:label	Extrudate [dik]@en
ERROR	multiple_labels	Extruder Head [dik]	rdfs:label	Extruder Head [dik]@en
ERROR	multiple_labels	Extruder Head [dik]	rdfs:label	Extruderkopf [dik]@de
ERROR	multiple_labels	Extrusion [dik]	rdfs:label	Extrudieren [dik]@de
ERROR	multiple_labels	Extrusion [dik]	rdfs:label	Extrusion [dik]@en
ERROR	multiple_labels	Extrudieren [rex]	rdfs:label	Extrudieren [rex]@de
ERROR	multiple_labels	Extrudieren [rex]	rdfs:label	Extrusion [rex]@en
ERROR	multiple_labels	Extrudieren [chmo]	rdfs:label	Extrudieren [chmo]@de
ERROR	multiple_labels	Extrudieren [chmo]	rdfs:label	Extrusion [chmo]@en
ERROR	multiple_labels	Die Swell [dik]	rdfs:label	Die Swell [dik]@en
ERROR	multiple_labels	Die Swell [dik]	rdfs:label	Spritzquellung [dik]@de
ERROR	multiple_labels	Abzugsgeschwindigkeit [dik]	rdfs:label	Abzugsgeschwindigkeit [dik]@de
ERROR	multiple_labels	Abzugsgeschwindigkeit [dik]	rdfs:label	Haul-off Speed [dik]@en
ERROR	multiple_labels	Förderband [dik]	rdfs:label	Conveyor Belt [dik]@en
ERROR	multiple_labels	Förderband [dik]	rdfs:label	Förderband [dik]@de
ERROR	multiple_labels	Massedurchsatz [dik]	rdfs:label	Mass Throughput [dik]@en
ERROR	multiple_labels	Massedurchsatz [dik]	rdfs:label	Massedurchsatz [dik]@de
ERROR	multiple_labels	Pressure Variation [dik]	rdfs:label	Druckschwankung [dik]@de
ERROR	multiple_labels	Pressure Variation [dik]	rdfs:label	Pressure Variation [dik]@en
ERROR	multiple_labels	Geometry Variation [dik]	rdfs:label	Geometrieschwankung [dik]@de
ERROR	multiple_labels	Geometry Variation [dik]	rdfs:label	Geometry Variation [dik]@en
ERROR	multiple_labels	Surface [dik]	rdfs:label	Oberfläche [dik]@de
ERROR	multiple_labels	Surface [dik]	rdfs:label	Surface [dik]@en
ERROR	multiple_labels	Oberfläche [ncit]	rdfs:label	Oberfläche [ncit]@de
ERROR	multiple_labels	Oberfläche [ncit]	rdfs:label	Surface [ncit]@en
ERROR	multiple_labels	Surface Defect [dik]	rdfs:label	Oberflächenfehler [dik]@de
ERROR	multiple_labels	Surface Defect [dik]	rdfs:label	Surface Defect [dik]@en
ERROR	multiple_labels	Oberflächentemperatur [dik]	rdfs:label	Oberflächentemperatur [dik]@de
ERROR	multiple_labels	Oberflächentemperatur [dik]	rdfs:label	Surface Temperature [dik]@en
ERROR	multiple_labels	Schneckendrehzahl [dik]	rdfs:label	Schneckendrehzahl [dik]@de
ERROR	multiple_labels	Schneckendrehzahl [dik]	rdfs:label	Screw Speed [dik]@en
ERROR	multiple_labels	Druck [dik]	rdfs:label	Druck [dik]@de
ERROR	multiple_labels	Druck [dik]	rdfs:label	Pressure [dik]@en
ERROR	multiple_labels	Pressure [pato]	rdfs:label	Druck [pato]@de
ERROR	multiple_labels	Pressure [pato]	rdfs:label	Pressure [pato]@en
ERROR	multiple_labels	Druck [om]	rdfs:label	Druck [om]@de
ERROR	multiple_labels	Druck [om]	rdfs:label	Pressure [om]@en
ERROR	multiple_labels	Die Geometry [dik]	rdfs:label	Die Geometry [dik]@en
ERROR	multiple_labels	Die Geometry [dik]	rdfs:label	Schablonengeometrie [dik]@de
ERROR	multiple_labels	Extrudatquerschnitt [dik]	rdfs:label	Extrudate Cross Section [dik]@en
ERROR	multiple_labels	Extrudatquerschnitt [dik]	rdfs:label	Extrudatquerschnitt [dik]@de
ERROR	multiple_labels	Sensor [dik]	rdfs:label	Sensor [dik]@de
ERROR	multiple_labels	Sensor [dik]	rdfs:label	Sensor [dik]@en
ERROR	multiple_labels	Sensor [sosa]	rdfs:label	Sensor [sosa]@de
ERROR	multiple_labels	Sensor [sosa]	rdfs:label	Sensor [sosa]@en
ERROR	multiple_labels	Sensor [chmo]	rdfs:label	Sensor [chmo]@de
ERROR	multiple_labels	Sensor [chmo]	rdfs:label	Sensor [chmo]@en
ERROR	multiple_labels	Temperature Measuring Sword [dik]	rdfs:label	Temperature Measuring Sword [dik]@en
ERROR	multiple_labels	Temperature Measuring Sword [dik]	rdfs:label	Temperaturmessschwert [dik]@de
ERROR	multiple_labels	Pressure Sensor [dik]	rdfs:label	Drucksensor [dik]@de
ERROR	multiple_labels	Pressure Sensor [dik]	rdfs:label	Pressure Sensor [dik]@en
ERROR	multiple_labels	Temperatursensor [dik]	rdfs:label	Temperature Sensor [dik]@en
ERROR	multiple_labels	Temperatursensor [dik]	rdfs:label	Temperatursensor [dik]@de
ERROR	multiple_labels	Gearbox [dik]	rdfs:label	Gearbox [dik]@en
ERROR	multiple_labels	Gearbox [dik]	rdfs:label	Getriebe [dik]@de
ERROR	multiple_labels	Motor [dik]	rdfs:label	Engine [dik]@en
ERROR	multiple_labels	Motor [dik]	rdfs:label	Motor [dik]@de
ERROR	multiple_labels	Motor [envo]	rdfs:label	Engine [envo]@en
ERROR	multiple_labels	Motor [envo]	rdfs:label	Motor [envo]@de
ERROR	multiple_labels	Speisewalze [dik]	rdfs:label	Feeding Roll [dik]@en
ERROR	multiple_labels	Speisewalze [dik]	rdfs:label	Speisewalze [dik]@de
ERROR	multiple_labels	Pin Zone [dik]	rdfs:label	Pin Zone [dik]@en
ERROR	multiple_labels	Pin Zone [dik]	rdfs:label	Stiftzone [dik]@de
ERROR	multiple_labels	Einzugszone [dik]	rdfs:label	Einzugszone [dik]@de
ERROR	multiple_labels	Einzugszone [dik]	rdfs:label	Feeding Zone [dik]@en
ERROR	multiple_labels	Werkzeugzone [dik]	rdfs:label	Molding Zone [dik]@en
ERROR	multiple_labels	Werkzeugzone [dik]	rdfs:label	Werkzeugzone [dik]@de
ERROR	multiple_labels	Speisewalzen-Temperatursteuergerät [dik]	rdfs:label	Feeding Roll Temperature Control Unit [dik]@en
ERROR	multiple_labels	Speisewalzen-Temperatursteuergerät [dik]	rdfs:label	Speisewalzen-Temperatursteuergerät [dik]@de
ERROR	multiple_labels	Speisewalzen-Temperatur [dik]	rdfs:label	Feeding Roll Temperature [dik]@en
ERROR	multiple_labels	Speisewalzen-Temperatur [dik]	rdfs:label	Speisewalzen-Temperatur [dik]@de
ERROR	multiple_labels	Screw Temperature Control Unit [dik]	rdfs:label	Schnecken-Temperatursteuergerät [dik]@de
